city,state_name_x,state_id,county,lat,lng,city_population,county_fips,county_population,density,pct_men,pct_women,pct_hispanic,pct_white,pct_black,pct_native,pct_asian,pct_pacific,pct_voters,pct_poverty,pct_child_poverty,pct_unemployed,pct_professional,pct_service,pct_office,pct_construction,pct_production,pct_drive,pct_carpool,pct_transit,pct_walk,pct_other_transportation,pct_work_at_home,pct_private_work,pct_public_work,pct_self_employed,pct_family_work,avg_income,income_error,income_per_cap,income_per_cap_err,mean_commute,covid_cases_per_100k,covid_deaths_per_100k,covid_case_to_death_pct,LTM_mean_temp,LTM_mean_percipitation,LTM_min_temp,LTM_max_temp,cvap,foreignborn_pct,age29andunder_pct,age65andolder_pct,clf_unemploy_pct,lesshs_pct,lesscollege_pct,lesshs_whites_pct,lesscollege_whites_pct,rural_pct,ruralurban_cc,rep_pct,dem_pct,crime_per_100,avg_propty_tax,size_feature,diversity_feature,education_feature,wealth_feature,home_price_feature,urban_feature,political_feature,weather_feature,covid_feature,profession_feature,transportation_feature,poverty_feature,age_feature
White Plains,New York,NY,Westchester County,0.75564471,1.439433874,-0.269570739,0.740866396,-0.262878997,0.38608374,-0.91420575,0.91420575,0.057390691,-0.042545009,0.164003706,-0.293150818,-0.152927259,-0.600089319,-0.445689615,-1.089067659,-1.108411969,-0.076891147,1.287235952,0.210215267,-1.267065715,-0.567741467,-1.587078597,-2.453606279,-0.77374795,3.033265412,1.334029829,-0.42885838,0.181069718,-0.234360354,0.143447324,0.277663112,-0.654853215,1.78326386,0.963810945,2.575598005,0.505903447,1.738702957,3.032674,0.299514728,-0.677672258,-0.652321738,0.437577085,-0.49477397,-0.778898523,-0.266797944,0.817265367,-0.875872927,0.693501521,-0.213080844,-0.139103826,-1.477136842,-0.17373688,-1.611467971,-0.506440074,-0.709361204,-0.676577075,0.806514472,-0.950578179,3.343092544,-0.269570739,0.621193154,0.834072152,2.575598005,3.343092544,-0.709361204,0.806514472,-0.778898523,2.80597213,-0.234360354,2.815755348,-1.119454702,0.860940376
Amarillo,Texas,TX,Potter County,-0.341941937,-0.217623007,0.079552691,1.459201057,-0.630456635,-0.524978041,2.664775143,-2.664775143,0.802812886,-0.498252159,-0.197797366,-0.132290761,-0.241695138,-0.256971364,-0.999456947,1.495931536,1.278759241,-1.305549187,-1.97662796,1.879477329,-0.579822268,1.365769022,1.852000527,0.290144971,2.929771877,-0.528955464,-0.449738459,-0.798636638,-1.709513893,0.496955679,-0.360848435,-0.299566548,-1.962693965,-1.361847667,0.524952801,-1.337692478,1.735922177,-1.69391131,1.464218533,0.523201223,-0.234086384,-0.034125515,-0.953080332,-0.472452143,0.382820338,-0.660794939,-0.154325898,0.877703655,-0.606192714,-1.388244601,1.735015236,1.858868837,1.560840166,1.533883028,0.169374538,0.660507127,2.03451385,-1.838674023,1.195891038,0.322619835,0.079552691,0.74175267,-2.008730322,-1.337692478,0.322619835,0.660507127,-1.838674023,0.382820338,1.428779105,0.496955679,-0.541902772,1.351276323,-0.828623601
Montgomery,Alabama,AL,Montgomery County,-0.879407304,0.700993537,0.077461836,-1.311568586,-0.584884447,-0.68938463,-2.123181622,2.123181622,-1.071704693,-0.993586017,3.919843403,-0.293150818,-0.65594524,-0.600089319,0.845983222,1.306785253,1.690340484,0.510727916,-0.196338554,0.249035315,0.303776449,-0.9895983,0.861079423,0.985565795,-0.268722519,-0.56163639,-0.622361196,-1.168414897,-0.992395972,-1.6262199,2.160630359,-0.934519174,-0.654853215,-1.055088826,0.762060992,-0.717581249,0.676739382,-1.16743673,1.098735763,0.513082393,-0.117949339,0.793815855,1.550495582,0.744087447,0.80526356,-0.595646108,-1.137029226,0.110432645,-0.066922753,0.455055219,0.211969796,0.137558912,0.263190622,-0.272750936,0.345923634,0.660507127,-0.366612997,0.568570829,0.835861524,-1.850366244,0.077461836,0.110820311,-0.200034003,-0.717581249,-1.850366244,0.660507127,0.568570829,0.80526356,1.095695919,-1.6262199,-0.609325625,1.618807708,-0.100664126
Aurora,Illinois,IL,Kane County,0.895444135,0.581566599,0.075563754,-0.374498208,-0.45479046,0.032936014,0.645731089,-0.645731089,0.473950153,0.115961825,-0.533755504,-0.293150818,-0.434025542,-0.600089319,-0.912812282,-0.878905123,-0.532198228,-0.237150891,-0.507182736,-0.527365644,0.50013172,-0.286503577,1.414829452,0.441873151,-0.100380709,-0.251167598,-0.679902109,-0.613747509,0.050684641,1.416998429,-0.915573769,-1.396302902,-0.654853215,0.795857286,0.539512076,0.162870118,0.740802858,0.664694812,0.203779064,0.040714689,-0.121328843,-1.082851251,0.256507012,-0.974693258,-1.148536342,-0.482711815,0.148280941,0.160289315,-0.550109951,-0.289286902,0.613208712,0.071869348,-0.677359817,-0.177593372,-0.472800419,-0.709361204,0.07253812,-0.08572413,-1.039043797,1.265309806,0.075563754,0.214878981,-0.413438991,0.162870118,1.265309806,-0.709361204,-0.08572413,-1.148536342,0.192571129,1.416998429,-0.366603352,-0.62635764,-0.320221423
Elgin,Illinois,IL,Kane County,0.947239851,0.579630744,-0.139225921,-0.374498208,-0.45479046,-0.296470689,0.645731089,-0.645731089,0.473950153,0.115961825,-0.533755504,-0.293150818,-0.434025542,-0.600089319,-0.912812282,-0.878905123,-0.532198228,-0.237150891,-0.507182736,-0.527365644,0.50013172,-0.286503577,1.414829452,0.441873151,-0.100380709,-0.251167598,-0.679902109,-0.613747509,0.050684641,1.416998429,-0.915573769,-1.396302902,-0.654853215,0.795857286,0.539512076,0.162870118,0.740802858,0.664694812,-1.352720839,-0.303102641,0.971170005,-1.082851251,0.256507012,-0.974693258,-1.148536342,-0.482711815,0.148280941,0.160289315,-0.550109951,-0.289286902,0.613208712,0.071869348,-0.677359817,-0.177593372,-0.472800419,-0.709361204,0.07253812,-0.08572413,-1.20821082,1.265309806,-0.139225921,0.214878981,-0.413438991,0.162870118,1.265309806,-0.709361204,-0.08572413,-1.148536342,-1.284739247,1.416998429,-0.366603352,-0.62635764,-0.320221423
Akron,Ohio,OH,Summit County,0.766539151,0.981025657,0.07516832,0.918691736,-0.449662136,-0.243053386,-0.780398956,0.780398956,-1.148439331,1.116536219,0.241532507,-0.212720789,-0.567177361,-0.600089319,1.277948367,-0.206385007,-0.079458861,-0.130311062,-0.097433587,-0.4109055,1.089197531,-0.778669883,0.511342563,1.12464996,-1.447115191,-0.381891299,-0.679902109,-1.260859461,-0.927203434,1.039544993,-0.638211102,-0.99224214,-0.654853215,-0.614135248,-0.284126906,-0.185853091,-0.134731307,-0.640962149,0.163941802,-0.275548299,-0.405695314,-0.762713921,0.018024476,-0.684509503,-0.821142845,-0.423686246,-1.092285871,-0.878632559,0.868708961,-0.091138086,-0.707046391,0.213569053,0.436773703,0.601112859,-0.435208793,0.660507127,0.211674642,-0.083606388,0.780075056,-0.106176809,0.07516832,-1.060213084,0.326485726,-0.185853091,-0.106176809,0.660507127,-0.083606388,-0.821142845,0.094650846,1.039544993,-0.474479918,-0.112277724,0.93015806
Little Rock,Arkansas,AR,Pulaski County,-0.431133104,0.341502814,0.074463954,-1.076070164,-0.513559603,-0.597388163,-1.422494135,1.422494135,-0.929197509,-0.101985072,2.093609422,-0.212720789,-0.700329179,-0.600089319,0.782664557,0.571216377,0.853458623,-0.397410636,0.42534981,-0.527365644,0.745575808,-0.567741467,-0.421289064,0.808549585,0.180188975,-0.512615001,-0.679902109,-0.613747509,-0.992395972,-1.154403104,1.555475449,-0.761350276,0.652987536,-0.904422061,0.325282745,-0.309069491,0.561425126,-1.16743673,0.163941802,-0.275548299,-0.405695314,0.208737287,1.475908452,0.264168159,0.139915485,-0.512208708,-1.061619442,-0.143498525,0.005178602,-0.505483999,-0.556457595,-0.012635715,0.05524266,-0.065125981,0.556779994,0.660507127,-0.157776931,0.195136593,2.721125253,-1.084668795,0.074463954,0.349019194,0.348529769,-0.309069491,-1.084668795,0.660507127,0.195136593,0.139915485,0.094650846,-1.154403104,-0.582356484,0.795230699,0.099370237
North Little Rock,Arkansas,AR,Pulaski County,-0.420728724,0.348614722,-0.250308177,-1.076070164,-0.513559603,-0.685229951,-1.422494135,1.422494135,-0.929197509,-0.101985072,2.093609422,-0.212720789,-0.700329179,-0.600089319,0.782664557,0.571216377,0.853458623,-0.397410636,0.42534981,-0.527365644,0.745575808,-0.567741467,-0.421289064,0.808549585,0.180188975,-0.512615001,-0.679902109,-0.613747509,-0.992395972,-1.154403104,1.555475449,-0.761350276,0.652987536,-0.904422061,0.325282745,-0.309069491,0.561425126,-1.16743673,0.493113581,0.540202853,0.176071152,0.208737287,1.475908452,0.264168159,0.139915485,-0.512208708,-1.061619442,-0.143498525,0.005178602,-0.505483999,-0.556457595,-0.012635715,0.05524266,-0.065125981,0.556779994,0.660507127,-0.157776931,0.195136593,1.306203881,-1.084668795,-0.250308177,0.349019194,0.348529769,-0.309069491,-1.084668795,0.660507127,0.195136593,0.139915485,0.552341553,-1.154403104,-0.582356484,0.795230699,0.099370237
Columbus,Georgia,GA,Muscogee County,-0.848740772,0.783001806,0.070650491,-0.601556667,-0.597138455,-0.766542957,-0.226585314,0.226585314,-0.846981825,-0.701339041,2.877511744,-0.132290761,-0.65594524,0.086146591,0.665784918,1.495931536,1.566866111,1.79280587,-0.690863389,0.71487589,1.383730437,-0.497431994,0.453053087,0.340721031,0.180188975,-0.430912688,-0.679902109,0.033364443,0.572224948,-1.154403104,1.757193752,-1.165411038,-0.654853215,-1.271186148,1.019968148,-0.991568771,0.979973166,-1.230613679,-0.27334949,-0.68897809,-0.677810991,0.661345236,1.812041243,0.587834655,0.710213835,-0.611709961,-1.031024595,0.77979005,-0.466705183,1.223146469,0.027353684,0.795664908,1.044414106,0.593814262,-0.541382013,0.660507127,-0.104142493,0.310637052,1.765449384,-0.873071465,0.070650491,0.604465629,-0.42002531,-0.991568771,-0.873071465,0.660507127,0.310637052,0.710213835,-0.382334707,-1.154403104,-0.51493363,1.571596287,-0.708563114
Overland Park,Kansas,KS,Johnson County,0.353228943,0.204021662,0.069970839,-0.198548416,-0.433532189,-0.378377221,-0.231470898,0.231470898,-0.852462871,1.25027636,-0.611284305,-0.212720789,-0.31566837,-0.600089319,0.345585879,-1.887685296,-1.821819457,-1.67948859,1.810019349,-2.041347514,0.009243543,-1.235681453,-1.17905226,1.010853825,-1.447115191,-0.62699824,-0.967606671,-0.983525768,0.767802562,0.803636595,-0.66342589,-0.41501248,-0.654853215,1.204978016,-0.240449081,1.407381755,0.480278057,-1.04108283,-0.27334949,-0.68897809,-0.677810991,-0.508811901,0.046485355,-0.438969402,-0.567676912,-0.429364566,-0.776311867,-0.35208557,-0.247556812,-1.624889693,-1.508386828,-2.11684559,-1.402395143,-1.424580604,-0.440286025,-0.709361204,0.500191428,-0.58821105,-0.868829341,-0.169244126,0.069970839,-1.262990151,2.000123591,1.407381755,-0.169244126,-0.709361204,-0.58821105,-0.567676912,-0.382334707,0.803636595,-0.744171333,-1.864346009,0.143775159
Olathe,Kansas,KS,Johnson County,0.3525127,0.196183808,-0.065833435,-0.198548416,-0.433532189,-0.451380868,-0.231470898,0.231470898,-0.852462871,1.25027636,-0.611284305,-0.212720789,-0.31566837,-0.600089319,0.345585879,-1.887685296,-1.821819457,-1.67948859,1.810019349,-2.041347514,0.009243543,-1.235681453,-1.17905226,1.010853825,-1.447115191,-0.62699824,-0.967606671,-0.983525768,0.767802562,0.803636595,-0.66342589,-0.41501248,-0.654853215,1.204978016,-0.240449081,1.407381755,0.480278057,-1.04108283,-0.27334949,-0.68897809,-0.677810991,-0.508811901,0.046485355,-0.438969402,-0.567676912,-0.429364566,-0.776311867,-0.35208557,-0.247556812,-1.624889693,-1.508386828,-2.11684559,-1.402395143,-1.424580604,-0.440286025,-0.709361204,0.500191428,-0.58821105,-1.092567812,-0.169244126,-0.065833435,-1.262990151,2.000123591,1.407381755,-0.169244126,-0.709361204,-0.58821105,-0.567676912,-0.382334707,0.803636595,-0.744171333,-1.864346009,0.143775159
Shawnee,Kansas,KS,Johnson County,0.377505829,0.196903852,-0.250545438,-0.198548416,-0.433532189,-0.614600406,-0.231470898,0.231470898,-0.852462871,1.25027636,-0.611284305,-0.212720789,-0.31566837,-0.600089319,0.345585879,-1.887685296,-1.821819457,-1.67948859,1.810019349,-2.041347514,0.009243543,-1.235681453,-1.17905226,1.010853825,-1.447115191,-0.62699824,-0.967606671,-0.983525768,0.767802562,0.803636595,-0.66342589,-0.41501248,-0.654853215,1.204978016,-0.240449081,1.407381755,0.480278057,-1.04108283,-0.27334949,-0.68897809,-0.677810991,-0.508811901,0.046485355,-0.438969402,-0.567676912,-0.429364566,-0.776311867,-0.35208557,-0.247556812,-1.624889693,-1.508386828,-2.11684559,-1.402395143,-1.424580604,-0.440286025,-0.709361204,0.500191428,-0.58821105,-0.835693013,-0.169244126,-0.250545438,-1.262990151,2.000123591,1.407381755,-0.169244126,-0.709361204,-0.58821105,-0.567676912,-0.382334707,0.803636595,-0.744171333,-1.864346009,0.143775159
Lenexa,Kansas,KS,Johnson County,0.367157995,0.197246168,-0.275709847,-0.198548416,-0.433532189,-0.599762266,-0.231470898,0.231470898,-0.852462871,1.25027636,-0.611284305,-0.212720789,-0.31566837,-0.600089319,0.345585879,-1.887685296,-1.821819457,-1.67948859,1.810019349,-2.041347514,0.009243543,-1.235681453,-1.17905226,1.010853825,-1.447115191,-0.62699824,-0.967606671,-0.983525768,0.767802562,0.803636595,-0.66342589,-0.41501248,-0.654853215,1.204978016,-0.240449081,1.407381755,0.480278057,-1.04108283,1.32905327,-0.602170793,-0.938027709,-0.508811901,0.046485355,-0.438969402,-0.567676912,-0.429364566,-0.776311867,-0.35208557,-0.247556812,-1.624889693,-1.508386828,-2.11684559,-1.402395143,-1.424580604,-0.440286025,-0.709361204,0.500191428,-0.58821105,-0.97741683,-0.169244126,-0.275709847,-1.262990151,2.000123591,1.407381755,-0.169244126,-0.709361204,-0.58821105,-0.567676912,1.086314759,0.803636595,-0.744171333,-1.864346009,0.143775159
Tallahassee,Florida,FL,Leon County,-1.236058879,0.819859786,0.067514208,-0.668490266,-0.55959143,-0.530319772,-1.844315573,1.844315573,-0.923716463,0.096148471,1.645665238,-0.212720789,-0.522793421,-0.600089319,1.571922984,1.243736492,-0.13433636,1.151766893,0.976391769,0.054935075,1.236463984,-1.130217245,-1.849381242,0.467161181,-0.044266772,-0.414572225,-0.046952071,0.033364443,-0.66643328,-3.725804638,4.556035213,-1.28085697,-0.654853215,-0.833108638,-0.042858921,-0.478946954,0.497361651,-1.062141813,0.459197442,0.17875206,-0.117364461,1.136031622,1.089233066,1.157041252,1.079851654,-0.558239117,-0.896574117,1.942560068,-0.674780588,0.999742906,-0.97803663,-1.267092168,-0.874258073,-1.008216369,0.560644896,0.660507127,-0.372936103,0.50406857,1.626574709,-0.605786851,0.067514208,0.280369007,1.243431535,-0.478946954,-0.605786851,0.660507127,0.50406857,1.079851654,0.45095112,-3.725804638,-0.353118781,0.207710795,-1.577610528
Cape Coral,Florida,FL,Lee County,-1.954281492,0.95306789,0.06750185,-0.668607487,-0.381298688,-0.55346727,-0.267372981,0.267372981,-0.15088904,0.650922392,-0.29255479,-0.212720789,-0.789097058,-0.600089319,0.845137968,0.06682629,0.702545501,0.243628342,-1.100612538,1.413636753,1.874618613,1.189995341,-0.916749615,0.366009061,0.124075039,-0.545295927,-0.852524846,0.865365525,0.441839871,0.614909877,-0.739070254,0.104494214,0.652987536,-0.69512272,-0.770822667,-0.259938901,-0.040771543,0.285633114,0.459197442,0.17875206,-0.117364461,1.886698464,0.920921318,2.005270691,1.702955406,-0.361521357,-0.095882266,-2.262857231,4.094028667,0.463918569,-0.039322286,0.620839796,0.440755251,0.815696601,-0.205685459,0.660507127,1.320204697,-1.038591945,-0.928826872,0.614319048,0.06750185,-0.315434885,-0.290437393,-0.259938901,0.614319048,0.660507127,-1.038591945,1.702955406,0.45095112,0.614909877,-0.649779338,0.553927882,3.109233622
Fort Myers,Florida,FL,Lee County,-1.959012468,0.962823893,-0.197913218,-0.668607487,-0.381298688,-0.472747789,-0.267372981,0.267372981,-0.15088904,0.650922392,-0.29255479,-0.212720789,-0.789097058,-0.600089319,0.845137968,0.06682629,0.702545501,0.243628342,-1.100612538,1.413636753,1.874618613,1.189995341,-0.916749615,0.366009061,0.124075039,-0.545295927,-0.852524846,0.865365525,0.441839871,0.614909877,-0.739070254,0.104494214,0.652987536,-0.69512272,-0.770822667,-0.259938901,-0.040771543,0.285633114,0.459197442,0.17875206,-0.117364461,1.886698464,0.920921318,2.005270691,1.702955406,-0.361521357,-0.095882266,-2.262857231,4.094028667,0.463918569,-0.039322286,0.620839796,0.440755251,0.815696601,-0.205685459,0.660507127,1.320204697,-1.038591945,0.205048272,0.614319048,-0.197913218,-0.315434885,-0.290437393,-0.259938901,0.614319048,0.660507127,-1.038591945,1.702955406,0.45095112,0.614909877,-0.649779338,0.553927882,3.109233622
Mobile,Alabama,AL,Mobile County,-1.193988997,0.591830175,0.053229167,-1.31180303,-0.504315193,-0.66386303,-1.59775098,1.59775098,-1.104590966,0.111008487,2.033309243,0.108999326,-0.729918472,-0.600089319,1.037632896,0.991541449,1.306197991,0.457308001,-0.832156199,-0.139165165,0.794664625,0.522055354,0.948513638,1.14993799,-1.166545507,-0.594317315,-0.794983934,-1.075970332,-0.536048204,0.3318198,-0.033056191,-0.819073242,0.652987536,-1.103655163,0.190089478,-1.024972374,-0.10056412,-0.219782484,0.033449644,-0.894168367,-0.978753192,1.014600221,1.295819789,1.101236684,0.910874365,-0.496610985,-1.252798581,-0.09901434,0.342492436,0.574226544,0.167548234,1.049379214,2.27966934,1.207242059,1.471230199,0.660507127,1.057323864,-0.794323663,0.941701633,-1.690098458,0.053229167,0.083938932,-0.634792142,-1.024972374,-1.690098458,0.660507127,-0.794323663,0.910874365,-0.144508735,0.3318198,-0.676748479,1.246362054,0.198837014
Knoxville,Tennessee,TN,Knox County,-0.196732988,0.837742841,0.050468546,1.384061939,-0.487979098,-0.53862913,-0.658503481,0.658503481,-1.03881842,1.359249809,-0.240868922,-0.212720789,-0.700329179,-0.600089319,1.256897763,0.255972573,0.016576762,-0.611090295,0.326444843,-0.294445357,0.745575808,-0.567741467,-0.421289064,0.87176966,-0.998203697,-0.56163639,-0.392197546,-0.891081203,-0.014507897,-0.352314553,0.269521264,0.219940146,-0.654853215,-0.668584452,-0.398521208,-0.219906569,0.219753257,-0.830492998,1.099040335,1.938304467,0.889415237,0.032109795,1.73303777,0.096754454,-0.029061804,-0.473802361,-1.08502119,-0.193824822,0.315204967,-0.614133835,-0.636298167,-0.290609171,0.724524027,0.214671681,0.396719991,0.660507127,1.309337292,-1.279051162,2.200543428,-1.241297632,0.050468546,-1.502862453,0.538482648,-0.219906569,-1.241297632,0.660507127,-1.279051162,-0.029061804,1.374606172,-0.352314553,-0.555387342,0.07656796,0.252687921
Shreveport,Louisiana,LA,Caddo Parish,-0.857109512,0.256632076,0.049255059,-0.085663906,-0.574577446,-0.574834191,-1.92715004,1.92715004,-1.104590966,-0.478438805,3.161784015,-0.051860732,-0.833480998,-0.600089319,1.013189475,1.853207847,2.184237976,0.190208427,-0.719121951,1.335996657,0.254687631,0.170507993,0.161605703,1.187870035,-1.278773381,-0.381891299,-0.737443021,-0.891081203,-1.644321355,0.143093082,0.219091688,-0.819073242,-0.654853215,-1.457346211,0.215048235,-0.866662695,1.49248097,-1.04108283,-0.681499801,1.66264967,2.859366537,0.705502109,1.335566878,0.744087447,0.646847351,-0.58170103,-1.329273774,-0.033480131,0.435306416,-0.210254571,0.115714104,0.918068767,0.779913764,0.693953112,0.811664388,0.660507127,0.421877768,-0.187061828,1.583794747,-0.995526057,0.049255059,0.174216895,-0.536380716,-0.866662695,-0.995526057,0.660507127,-0.187061828,0.646847351,-0.292344949,0.143093082,-0.487964489,2.132887623,0.190039923
Worcester,Massachusetts,MA,Worcester County,0.990968403,1.554345783,0.045093119,0.090754773,-0.330478532,0.163511643,0.157172845,-0.157172845,-0.666107322,1.121489557,-0.628512928,-0.212720789,-0.31566837,-0.600089319,0.783679416,-0.731791347,-0.751708225,-0.290570806,0.495996215,-0.294445357,-0.677999903,-0.286503577,-0.158986419,0.467161181,-0.60540614,-0.398231762,0.125670666,-0.42885838,0.115877179,0.213865602,-0.083485767,-0.41501248,0.652987536,0.433145841,-0.038699128,0.31949012,-0.425152396,0.601517862,-1.586923348,-0.974283742,-0.35797343,-1.082851251,0.396848586,-1.04165874,-1.085169858,-0.295203668,-0.471091891,-0.667121117,0.206500956,-0.360812714,-0.54543344,-0.205534854,0.416315073,0.297367575,1.278744324,0.660507127,0.042402728,-0.100004827,0.098367819,0.328580099,0.045093119,-1.028498124,0.439504465,0.31949012,0.328580099,0.660507127,-0.100004827,-1.085169858,-1.62812984,0.213865602,-0.299180498,-0.757500475,0.532089284
Vancouver,Washington,WA,Clark County,1.62542822,-1.443208392,0.04270816,1.730920989,-0.485746323,-0.1065425,0.290689341,-0.290689341,-0.764766142,1.195789636,-0.843870709,0.028569297,-0.36005231,1.801736364,0.368225432,-0.899921376,-0.875182598,-0.237150891,-0.266984959,-0.4109055,-0.088934092,0.416591146,0.598776778,0.277500956,-0.380950392,-0.316529449,-0.334656634,-0.613747509,1.093765254,-0.022042796,0.042588172,-0.068674684,0.652987536,0.336339993,-0.155173328,-0.009216922,0.313713021,0.117161248,1.977350791,-0.254829436,-0.812802828,-0.784792358,1.081381789,-0.639865848,-0.895070409,-0.49067135,-0.577896278,-0.326402537,0.085199562,-0.121656644,-0.828734062,0.502086465,0.004044758,0.966783468,0.732942301,-0.709361204,0.4121302,-0.478762406,0.157623506,-0.117838067,0.04270816,-1.150524382,0.255095152,-0.009216922,-0.117838067,-0.709361204,-0.478762406,-0.895070409,1.741538542,-0.022042796,-0.33963421,-0.893889024,0.254248847
Sioux Falls,South Dakota,SD,Minnehaha County,1.230193738,0.083325795,0.041052282,1.325802747,-0.603588454,-0.435355677,1.25526227,-1.25526227,-1.000451101,1.403829856,-0.594055683,1.476309815,-0.729918472,-0.600089319,0.484050139,-0.752807601,-0.751708225,-1.732908505,-0.507182736,-0.682645836,1.089197531,0.311126937,0.657066255,0.84648163,-0.549292203,-0.528955464,-0.162033896,-0.613747509,-0.992395972,1.36981675,-1.066862497,-0.819073242,-0.654853215,-0.350648163,1.11148359,-0.348581923,0.18558607,-1.69391131,0.476459935,-0.701008901,-0.880599947,-1.46922389,-0.806850301,-1.343003409,-1.528735241,-0.622745253,-0.951478559,0.335960166,-0.413960464,-1.815888284,-0.77936649,0.260020753,-0.133536742,0.645014399,0.717321864,2.030375458,0.959685141,-0.979965162,0.213275436,-0.43284222,0.041052282,-1.572772706,0.347410609,-0.348581923,-0.43284222,2.030375458,-0.979965162,-1.528735241,0.294594504,1.36981675,-0.474479918,-0.762746189,-0.387101497
Chattanooga,Tennessee,TN,Hamilton County,-0.367029309,0.761064077,0.03859565,1.382420835,-0.530025241,-0.681075272,-1.094541559,1.094541559,-0.967564827,0.799522549,0.663633757,-0.293150818,-0.715123826,-0.600089319,1.283941203,-0.017238724,0.222367384,-0.397410636,0.015600661,-0.721465884,0.745575808,-0.567741467,0.56963204,0.720041481,-0.77374795,-0.512615001,-0.162033896,-0.891081203,0.050684641,-0.022042796,0.017373385,-0.010951718,0.652987536,-0.811407394,0.225447717,-0.327785906,0.753615553,-0.935787914,2.800554607,4.104961703,1.169057251,0.175619632,2.024025719,0.230685418,0.108232243,-0.525691186,-1.083741436,-0.762864191,0.804696123,-0.266453794,-0.165970125,0.32729573,1.113217945,0.564241898,0.290534803,0.660507127,1.073515647,-0.998571381,2.165134085,-0.790868774,0.03859565,-0.546393397,-0.063815534,-0.327785906,-0.790868774,0.660507127,-0.998571381,0.108232243,3.33966022,-0.022042796,-0.460995347,0.165745088,0.826991543
Brownsville,Texas,TX,Cameron County,-2.076155981,0.040565816,0.038551164,1.440797248,-0.501787613,-0.657334248,-0.817330733,0.817330733,3.636513437,-2.27650071,-0.964471066,-0.293150818,-0.922248877,-0.600089319,-2.512471402,3.492475629,3.309226707,0.724407575,-1.41145672,3.199358959,0.205598814,0.732983771,-0.246420634,0.985565795,-0.212608582,-0.594317315,-0.679902109,-0.151524686,-1.644321355,-1.60262906,0.975535326,1.663014296,1.960828286,-1.738155072,0.040336936,-2.098826697,-0.523383059,-1.188495713,2.800554607,4.104961703,1.169057251,1.842541591,-0.464829052,1.994109777,1.629027842,-0.557490483,0.674714885,1.662144458,-0.34845535,0.915804167,3.565551287,1.634182908,0.623191897,0.541262759,0.101421774,0.660507127,-0.617814745,0.780919394,0.712591798,-0.014957721,0.038551164,-2.252454232,-3.020337112,-2.098826697,-0.014957721,0.660507127,0.780919394,1.629027842,3.33966022,-1.60262906,-0.649779338,3.402350273,-1.261886789
Harlingen,Texas,TX,Cameron County,-2.03964641,0.026336098,-0.252485534,1.440797248,-0.501787613,-0.602136368,-0.817330733,0.817330733,3.636513437,-2.27650071,-0.964471066,-0.293150818,-0.922248877,-0.600089319,-2.512471402,3.492475629,3.309226707,0.724407575,-1.41145672,3.199358959,0.205598814,0.732983771,-0.246420634,0.985565795,-0.212608582,-0.594317315,-0.679902109,-0.151524686,-1.644321355,-1.60262906,0.975535326,1.663014296,1.960828286,-1.738155072,0.040336936,-2.098826697,-0.523383059,-1.188495713,1.52451508,0.373842218,-0.346430812,1.842541591,-0.464829052,1.994109777,1.629027842,-0.557490483,0.674714885,1.662144458,-0.34845535,0.915804167,3.565551287,1.634182908,0.623191897,0.541262759,0.101421774,0.660507127,-0.617814745,0.780919394,0.168755006,-0.014957721,-0.252485534,-2.252454232,-3.020337112,-2.098826697,-0.014957721,0.660507127,0.780919394,1.629027842,1.454204029,-1.60262906,-0.649779338,3.402350273,-1.261886789
Fort Lauderdale,Florida,FL,Broward County,-2.049164909,1.062207645,0.037700982,-0.672124139,0.130953111,0.234734714,-0.573912893,0.573912893,0.298556695,-0.84498586,1.361392967,-0.212720789,-0.493204128,-0.600089319,-0.432784369,-0.122319993,-0.093178236,0.510727916,-0.365889926,0.71487589,1.776440977,-0.005265688,-0.8293154,0.378653076,-0.268722519,-0.218486672,-0.737443021,0.125809008,-0.014507897,0.591319038,-0.66342589,0.104494214,-0.654853215,-0.509289482,-0.621070125,-0.276055814,-0.70276079,0.496222946,1.52451508,0.373842218,-0.346430812,2.008129865,1.620175665,2.217328051,1.745199728,0.152207671,1.481014459,-1.019096725,0.606008803,0.580665208,-0.258135102,0.182790827,0.090744793,0.24865344,-0.891014117,-0.709361204,-0.66439595,0.919343456,1.719388101,0.490810755,0.037700982,1.102824523,0.066078847,-0.276055814,0.490810755,-0.709361204,0.919343456,1.745199728,1.454204029,0.591319038,-0.353118781,-0.101786297,0.924503849
Pembroke Pines,Florida,FL,Broward County,-2.073366401,1.050887612,0.015838443,-0.672124139,0.130953111,0.243637598,-0.573912893,0.573912893,0.298556695,-0.84498586,1.361392967,-0.212720789,-0.493204128,-0.600089319,-0.432784369,-0.122319993,-0.093178236,0.510727916,-0.365889926,0.71487589,1.776440977,-0.005265688,-0.8293154,0.378653076,-0.268722519,-0.218486672,-0.737443021,0.125809008,-0.014507897,0.591319038,-0.66342589,0.104494214,-0.654853215,-0.509289482,-0.621070125,-0.276055814,-0.70276079,0.496222946,1.52451508,0.373842218,-0.346430812,2.008129865,1.620175665,2.217328051,1.745199728,0.152207671,1.481014459,-1.019096725,0.606008803,0.580665208,-0.258135102,0.182790827,0.090744793,0.24865344,-0.891014117,-0.709361204,-0.66439595,0.919343456,-0.648973349,0.490810755,0.015838443,1.102824523,0.066078847,-0.276055814,0.490810755,-0.709361204,0.919343456,1.745199728,1.454204029,0.591319038,-0.353118781,-0.101786297,0.924503849
